store_id,tcin_product_id,record_date,load_date,load_ts,shipping_method_id,shipping_method_short_description,service_level_description,min_delivery_date,max_delivery_date,cutoff_time,is_base_shipping_method,is_two_day_shipping,product_tcin,product_typename,scheduled_delivery_status,scheduled_delivery_promise_qty,scheduled_delivery_location_id,is_out_of_stock_in_all_stores,product_id,is_sold_out,shipping_availability_status,available_to_promise_qty,loyalty_availability_status,fulfillment_product_id,delivery_location,notify_me_eligible,notify_me_enabled,charge_scheduled_delivery,charge_one_day,store_positions
2822,94301424,2025-10-16,2025-10-19,2025-10-19 17:18:20.510109,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,94301424,2025-10-19,2025-10-19,2025-10-19 17:18:20.510109,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 18:00:00,true,false,94301424,Product,UNAVAILABLE,0.0,2822,false,94301424,false,IN_STOCK,10.0,IN_STOCK,94301424,2822,true,false,9.99,7.99,
2822,89599838,2025-10-16,2025-10-19,2025-10-19 17:18:20.510109,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-19 18:00:00,true,false,89599838,Product,OUT_OF_STOCK,0.0,2822,false,89599838,false,IN_STOCK,10.0,IN_STOCK,89599838,2822,true,false,9.99,7.99,"[{'block': G, 'aisle': 26}]"
2822,89599838,2025-10-19,2025-10-19,2025-10-19 17:18:20.510109,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,94339968,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 20:00:00,true,false,94339968,Product,UNAVAILABLE,0.0,2822,false,94339968,false,IN_STOCK,20.0,IN_STOCK,94339968,2822,true,false,9.99,7.99,
2822,1005490433,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 19:00:00,true,false,1005490433,Product,UNAVAILABLE,0.0,2822,true,1005490433,false,IN_STOCK,20.0,IN_STOCK,1005490433,2822,true,false,9.99,7.99,
2822,1005041542,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,1005041542,Product,UNAVAILABLE,0.0,2822,true,1005041542,false,IN_STOCK,20.0,IN_STOCK,1005041542,2822,true,false,9.99,7.99,
2822,1005048812,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,1005048812,Product,UNAVAILABLE,0.0,2822,true,1005048812,false,IN_STOCK,20.0,IN_STOCK,1005048812,2822,true,false,9.99,7.99,
3226,93351038,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 18:00:00,true,false,93351038,Product,UNAVAILABLE,0.0,3226,false,93351038,false,IN_STOCK,10.0,IN_STOCK,93351038,3226,true,false,9.99,7.99,
3226,89599852,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 21:00:00,true,false,89599852,Product,UNAVAILABLE,0.0,3226,false,89599852,false,IN_STOCK,10.0,IN_STOCK,89599852,3226,true,false,9.99,7.99,
3226,1006279837,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 17:00:00,true,false,1006279837,Product,UNAVAILABLE,0.0,3226,true,1006279837,false,IN_STOCK,20.0,IN_STOCK,1006279837,3226,true,false,9.99,7.99,
3226,94339946,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 21:00:00,true,false,94339946,Product,UNAVAILABLE,0.0,3226,false,94339946,false,IN_STOCK,20.0,IN_STOCK,94339946,3226,true,false,9.99,7.99,
3226,94340201,2025-10-14,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 21:00:00,true,false,94340201,Product,UNAVAILABLE,0.0,3226,false,94340201,false,IN_STOCK,20.0,IN_STOCK,94340201,3226,true,false,9.99,7.99,
3226,94340201,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3226,1006618346,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3226,91558606,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,94340267,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 21:00:00,true,false,94340267,Product,UNAVAILABLE,0.0,3222,false,94340267,false,IN_STOCK,20.0,IN_STOCK,94340267,3222,true,false,9.99,7.99,
3222,94340267,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,90284092,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,1005318664,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,89600216,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,90516952,2025-10-14,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 21:00:00,true,false,90516952,Product,UNAVAILABLE,0.0,3368,false,90516952,false,IN_STOCK,20.0,IN_STOCK,90516952,3368,true,false,9.99,7.99,
3368,90516952,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,94339938,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,94340192,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 20:00:00,true,false,94340192,Product,UNAVAILABLE,0.0,3368,false,94340192,false,IN_STOCK,20.0,IN_STOCK,94340192,3368,true,false,9.99,7.99,
3368,94340192,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,81063747,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,89600043,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,93350807,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,93350807,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 21:00:00,true,false,93350807,Product,IN_STOCK,3.0,1898,false,93350807,false,IN_STOCK,10.0,IN_STOCK,93350807,1898,true,false,9.99,7.99,"[{'block': D, 'aisle': 3}]"
1898,81063379,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,81063454,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,1000999762,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-29,2025-10-29,2025-10-21 08:00:00,true,false,1000999762,Product,UNAVAILABLE,0.0,1898,true,1000999762,false,IN_STOCK,10.0,IN_STOCK,1000999762,1898,true,false,9.99,7.99,
1898,1000999762,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,90052722,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,81063471,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,81063469,2025-10-15,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 18:00:00,true,false,81063469,Product,UNAVAILABLE,0.0,3222,false,81063469,false,IN_STOCK,10.0,IN_STOCK,81063469,3222,true,false,9.99,7.99,
3222,81063469,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,1006589524,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,94340058,2025-10-15,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 21:00:00,true,false,94340058,Product,UNAVAILABLE,0.0,3222,false,94340058,false,IN_STOCK,20.0,IN_STOCK,94340058,3222,true,false,9.99,7.99,
3222,94340058,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,1005318632,2025-10-15,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,1005318632,Product,UNAVAILABLE,0.0,3222,true,1005318632,false,IN_STOCK,20.0,IN_STOCK,1005318632,3222,true,false,9.99,7.99,
3222,1005318632,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,1004226302,2025-10-14,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,1004226302,Product,UNAVAILABLE,0.0,3222,true,1004226302,false,IN_STOCK,20.0,IN_STOCK,1004226302,3222,true,false,9.99,7.99,
3222,1004226302,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,92822167,2025-10-15,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,92822167,Product,UNAVAILABLE,0.0,3222,true,92822167,false,IN_STOCK,10.0,IN_STOCK,92822167,3222,true,false,9.99,7.99,
3222,92822167,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,92699305,2025-10-14,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,92699305,Product,UNAVAILABLE,0.0,3222,true,92699305,false,IN_STOCK,10.0,IN_STOCK,92699305,3222,true,false,9.99,7.99,
3222,92699305,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,90190400,2025-10-14,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,90190400,Product,UNAVAILABLE,0.0,3222,true,90190400,false,IN_STOCK,10.0,IN_STOCK,90190400,3222,true,false,9.99,7.99,
3222,90190400,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,81063458,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,81063458,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 18:00:00,true,false,81063458,Product,UNAVAILABLE,0.0,3368,false,81063458,false,IN_STOCK,10.0,IN_STOCK,81063458,3368,true,false,9.99,7.99,
3368,88659623,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-24,2025-10-24,2025-10-21 15:00:00,true,false,88659623,Product,UNAVAILABLE,0.0,3368,true,88659623,false,IN_STOCK,10.0,IN_STOCK,88659623,3368,true,false,9.99,7.99,
3368,88659623,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,94340045,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 21:00:00,true,false,94340045,Product,UNAVAILABLE,0.0,3368,true,94340045,false,IN_STOCK,20.0,IN_STOCK,94340045,3368,true,false,9.99,7.99,
3368,94340045,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,92802113,2025-10-15,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,92802113,Product,UNAVAILABLE,0.0,3368,true,92802113,false,IN_STOCK,10.0,IN_STOCK,92802113,3368,true,false,9.99,7.99,
3368,92802113,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,90284102,2025-10-15,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,90284102,Product,UNAVAILABLE,0.0,3368,true,90284102,false,IN_STOCK,7.0,IN_STOCK,90284102,3368,true,false,9.99,7.99,
3368,90284102,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,81063468,2025-10-14,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 18:00:00,true,false,81063468,Product,IN_STOCK,4.0,1898,false,81063468,false,IN_STOCK,10.0,IN_STOCK,81063468,1898,true,false,9.99,7.99,"[{'block': D, 'aisle': 4}]"
1898,81063468,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,89599898,2025-10-14,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 18:00:00,true,false,89599898,Product,OUT_OF_STOCK,0.0,1898,false,89599898,false,IN_STOCK,10.0,IN_STOCK,89599898,1898,true,false,9.99,7.99,"[{'block': D, 'aisle': 11}]"
1898,89599898,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,1006636830,2025-10-14,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 11:00:00,true,false,1006636830,Product,UNAVAILABLE,0.0,1898,true,1006636830,false,IN_STOCK,20.0,IN_STOCK,1006636830,1898,true,false,9.99,7.99,
1898,1006636830,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,90516953,2025-10-15,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,90516953,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 21:00:00,true,false,90516953,Product,UNAVAILABLE,0.0,1898,false,90516953,false,IN_STOCK,20.0,IN_STOCK,90516953,1898,true,false,9.99,7.99,
1898,90190437,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,90190437,Product,UNAVAILABLE,0.0,1898,true,90190437,false,IN_STOCK,10.0,IN_STOCK,90190437,1898,true,false,9.99,7.99,
1898,90516935,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 19:00:00,true,false,90516935,Product,UNAVAILABLE,0.0,1898,true,90516935,false,IN_STOCK,10.0,IN_STOCK,90516935,1898,true,false,9.99,7.99,
2822,89600216,2025-10-15,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 21:00:00,true,false,89600216,Product,IN_STOCK,4.0,2822,false,89600216,false,IN_STOCK,10.0,IN_STOCK,89600216,2822,true,false,9.99,7.99,"[{'block': G, 'aisle': 27}]"
2822,89600216,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,90516952,2025-10-14,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 21:00:00,true,false,90516952,Product,UNAVAILABLE,0.0,2822,false,90516952,false,IN_STOCK,20.0,IN_STOCK,90516952,2822,true,false,9.99,7.99,
2822,90516952,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,94339938,2025-10-14,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 21:00:00,true,false,94339938,Product,UNAVAILABLE,0.0,2822,false,94339938,false,IN_STOCK,20.0,IN_STOCK,94339938,2822,true,false,9.99,7.99,
2822,94339938,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,94340192,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 20:00:00,true,false,94340192,Product,UNAVAILABLE,0.0,2822,false,94340192,false,IN_STOCK,20.0,IN_STOCK,94340192,2822,true,false,9.99,7.99,
2822,94340192,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3226,93350833,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 18:00:00,true,false,93350833,Product,UNAVAILABLE,0.0,3226,false,93350833,false,IN_STOCK,10.0,IN_STOCK,93350833,3226,true,false,9.99,7.99,
3226,93350833,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3226,89600201,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 18:00:00,true,false,89600201,Product,UNAVAILABLE,0.0,3226,false,89600201,false,IN_STOCK,10.0,IN_STOCK,89600201,3226,true,false,9.99,7.99,
3226,89600201,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3226,1006110278,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 17:00:00,true,false,1006110278,Product,UNAVAILABLE,0.0,3226,true,1006110278,false,IN_STOCK,20.0,IN_STOCK,1006110278,3226,true,false,9.99,7.99,
3226,1006110278,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3226,1005296718,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,1005296718,Product,UNAVAILABLE,0.0,3226,true,1005296718,false,IN_STOCK,20.0,IN_STOCK,1005296718,3226,true,false,9.99,7.99,
3226,1005296718,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3226,92822170,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,92822170,Product,UNAVAILABLE,0.0,3226,true,92822170,false,IN_STOCK,10.0,IN_STOCK,92822170,3226,true,false,9.99,7.99,
3226,92822170,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,94301424,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 18:00:00,true,false,94301424,Product,UNAVAILABLE,0.0,3222,false,94301424,false,IN_STOCK,10.0,IN_STOCK,94301424,3222,true,false,9.99,7.99,
3222,94301424,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,89599838,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,89599838,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 18:00:00,true,false,89599838,Product,UNAVAILABLE,0.0,3222,false,89599838,false,IN_STOCK,10.0,IN_STOCK,89599838,3222,true,false,9.99,7.99,
3222,93351067,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,93351067,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 18:00:00,true,false,93351067,Product,UNAVAILABLE,0.0,3222,false,93351067,false,IN_STOCK,10.0,IN_STOCK,93351067,3222,true,false,9.99,7.99,
3222,1006590812,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,1006590812,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-25,2025-10-25,2025-10-20 22:00:00,true,false,1006590812,Product,UNAVAILABLE,0.0,3222,true,1006590812,false,IN_STOCK,20.0,IN_STOCK,1006590812,3222,true,false,9.99,7.99,
3222,1006313083,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 05:00:00,true,false,1006313083,Product,UNAVAILABLE,0.0,3222,true,1006313083,false,IN_STOCK,14.0,IN_STOCK,1006313083,3222,true,false,9.99,7.99,
3222,1006313083,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,92701694,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,92701694,Product,UNAVAILABLE,0.0,3222,true,92701694,false,IN_STOCK,10.0,IN_STOCK,92701694,3222,true,false,9.99,7.99,
3222,92701694,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,94339968,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 20:00:00,true,false,94339968,Product,UNAVAILABLE,0.0,3368,false,94339968,false,IN_STOCK,20.0,IN_STOCK,94339968,3368,true,false,9.99,7.99,
3368,94339968,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,1005490433,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 19:00:00,true,false,1005490433,Product,UNAVAILABLE,0.0,3368,true,1005490433,false,IN_STOCK,20.0,IN_STOCK,1005490433,3368,true,false,9.99,7.99,
3368,1005490433,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,1005041542,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,1005041542,Product,UNAVAILABLE,0.0,3368,true,1005041542,false,IN_STOCK,20.0,IN_STOCK,1005041542,3368,true,false,9.99,7.99,
3368,1005041542,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,1005048812,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,1005048812,Product,UNAVAILABLE,0.0,3368,true,1005048812,false,IN_STOCK,20.0,IN_STOCK,1005048812,3368,true,false,9.99,7.99,
3368,1005048812,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,89600213,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 18:00:00,true,false,89600213,Product,OUT_OF_STOCK,0.0,1898,false,89600213,false,IN_STOCK,10.0,IN_STOCK,89600213,1898,true,false,9.99,7.99,"[{'block': D, 'aisle': 4}]"
1898,89600213,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,94339971,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 17:30:00,true,false,94339971,Product,UNAVAILABLE,0.0,1898,false,94339971,false,IN_STOCK,20.0,IN_STOCK,94339971,1898,true,false,9.99,7.99,
1898,94339971,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,1004291074,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,1004291074,Product,UNAVAILABLE,0.0,1898,true,1004291074,false,IN_STOCK,20.0,IN_STOCK,1004291074,1898,true,false,9.99,7.99,
1898,1004291074,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,1005086210,2025-10-14,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,1005086210,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 19:00:00,true,false,1005086210,Product,UNAVAILABLE,0.0,1898,true,1005086210,false,IN_STOCK,20.0,IN_STOCK,1005086210,1898,true,false,9.99,7.99,
1898,92698127,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-30,2025-10-30,2025-10-21 15:00:00,true,false,92698127,Product,UNAVAILABLE,0.0,1898,true,92698127,false,IN_STOCK,10.0,IN_STOCK,92698127,1898,true,false,9.99,7.99,
2822,81063468,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 18:00:00,true,false,81063468,Product,OUT_OF_STOCK,0.0,2822,false,81063468,false,IN_STOCK,10.0,IN_STOCK,81063468,2822,true,false,9.99,7.99,"[{'block': G, 'aisle': 26}]"
2822,89599898,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 18:00:00,true,false,89599898,Product,OUT_OF_STOCK,0.0,2822,false,89599898,false,IN_STOCK,10.0,IN_STOCK,89599898,2822,true,false,9.99,7.99,"[{'block': G, 'aisle': 27}]"
2822,1006636830,2025-10-16,2025-10-20,2025-10-20 20:43:52.481459,STANDARD,Standard,Standard Shipping,2025-10-28,2025-10-28,2025-10-21 11:00:00,true,false,1006636830,Product,UNAVAILABLE,0.0,2822,true,1006636830,false,IN_STOCK,20.0,IN_STOCK,1006636830,2822,true,false,9.99,7.99,
2822,1006636830,2025-10-20,2025-10-20,2025-10-20 20:43:52.481459,,,,,,,,,,,,,,,,,,,,,,,,,,
